Subject,Task,Trial,Valence,Arousal
sub-15,genMusic02,22,7.505054236440628e-13,1.149714210835184
sub-15,genMusic02,23,7.505054236440628e-13,1.149714210835184
sub-15,genMusic03,1,-3.54319367717298e-13,0.7964157559999672
sub-15,genMusic03,2,-3.595645663162922e-13,0.7957436980081665
sub-15,genMusic03,3,-4.698592457707666e-13,0.3574412636470918
sub-15,genMusic03,4,-4.666668138578507e-13,0.35748026058134835
sub-15,genMusic03,5,-1.45154555877034e-12,0.49359314151420397
sub-15,genMusic03,6,-1.4539335907493178e-12,0.4929050757508257
sub-15,genMusic03,7,9.422639827803146e-13,0.40550110580600723
sub-15,genMusic03,8,9.396989652080087e-13,0.40492871866419305
sub-15,genMusic03,9,-1.2360288531207492e-12,0.20612875439920753
sub-15,genMusic03,10,-1.2387554860652408e-12,0.20595710430462721
sub-15,genMusic03,11,-3.625913951375908e-14,0.1266807874380137
sub-15,genMusic03,12,-3.6432154704215025e-14,0.1265576852095679
sub-15,genMusic03,13,-5.595649225126478e-13,0.13146129871272394
sub-15,genMusic03,14,-5.576797052655627e-13,0.13156182778142295
sub-15,genMusic03,15,-1.5980210009421517e-13,0.1947723486612662
sub-15,genMusic03,16,-1.577661402814847e-13,0.1944403844054074
sub-15,genMusic03,17,-3.239738057846546e-13,0.3506286398177593
sub-15,genMusic03,18,-3.2387203319028024e-13,0.3507061497961838
sub-15,genMusic03,19,-2.602423600975386e-13,0.4172950761378318
sub-15,genMusic03,20,-2.5874497792917843e-13,0.4170823387351277
sub-15,genMusic03,21,1.06590037514558e-12,3.796102885092317
sub-15,genMusic03,22,1.06590037514558e-12,3.796102885092317
sub-15,genMusic03,23,-1.8373201511047338e-13,1.8868055445301595
sub-15,genMusic03,24,-1.8698124071610163e-13,1.8877029756865198
sub-16,classicalMusic,1,-1.4248137944466085e-12,0.1789825536161614
sub-16,classicalMusic,2,-1.6579626997658423e-12,0.11575865828311203
sub-16,classicalMusic,3,-2.6070687372997785e-12,0.11055533658922206
sub-16,classicalMusic,4,-3.1773878939726403e-12,0.18025829917115066
sub-16,classicalMusic,5,-2.9807023232816152e-12,0.16930466341598974
sub-16,classicalMusic,6,9.07968988652423e-14,0.45038308502458957
sub-16,classicalMusic,7,1.5628417199229738e-13,0.34339346692112593
sub-16,classicalMusic,8,-3.063338302431393e-12,0.15325498698488355
sub-16,classicalMusic,9,-1.4390499769611285e-13,0.2504579877656668
sub-16,classicalMusic,10,-1.8509357105170568e-12,0.13812600019325585
sub-16,classicalMusic,11,-3.819304525574747e-12,0.14804380627183725
sub-16,classicalMusic,12,-1.0897560662027162e-11,0.09307696682637866
sub-16,genMusic01,1,-1.5436036891958611e-12,0.26851004861382627
sub-16,genMusic01,2,-1.5459582980141696e-12,0.2678537115674478
sub-16,genMusic01,3,-1.9902626182104554e-12,0.12082947612241188
sub-16,genMusic01,4,-1.9927047524538286e-12,0.12080640922309625
sub-16,genMusic01,5,-2.6997725574040583e-12,0.1755268253741191
sub-16,genMusic01,6,-2.7139166646717642e-12,0.17557693717117628
sub-16,genMusic01,7,-2.1205881141372696e-12,0.15199289767877183
sub-16,genMusic01,8,-2.1103983608829207e-12,0.1521202485578497
sub-16,genMusic01,9,-2.547783936996045e-12,0.11960301587678697
sub-16,genMusic01,10,-2.547783936996045e-12,0.11960301587678697
sub-16,genMusic01,11,-1.8250568659644474e-12,0.15350414443977106
sub-16,genMusic01,12,-1.8182530752539752e-12,0.15362111447021068
sub-16,genMusic01,13,-2.9923320673778017e-12,0.15429069325710654
sub-16,genMusic01,14,-2.9923320673778017e-12,0.15429069325710654
sub-16,genMusic01,15,-2.0351602503842687e-12,0.14900428212866332
sub-16,genMusic01,16,-2.028367315752219e-12,0.14902871020286307
sub-16,genMusic01,17,-3.0510427222440687e-12,0.13395863666290547
sub-16,genMusic01,18,-3.054471204942829e-12,0.13399754622850593
sub-16,genMusic01,19,-2.8590686475000484e-12,0.14556374016381896
sub-16,genMusic01,20,-2.8623601712047694e-12,0.1455099432505758
sub-16,genMusic01,21,-2.7567007016874e-12,0.11373295305837391
sub-16,genMusic01,22,-2.763487825800471e-12,0.11364206580055064
sub-16,genMusic01,23,-1.7410864474667466e-12,0.15446689665217364
sub-16,genMusic01,24,-1.7410864474667466e-12,0.15446689665217364
sub-16,genMusic02,1,-3.432406134833431e-12,0.12538714395358916
sub-16,genMusic02,2,-3.4112076792169355e-12,0.12538661264533013
sub-16,genMusic02,3,-1.6010744065335964e-12,0.12088241723105395
sub-16,genMusic02,4,-1.595406563049002e-12,0.12111273697979368
sub-16,genMusic02,5,-1.8380570786558534e-12,0.12463097108515925
sub-16,genMusic02,6,-1.8380570786558534e-12,0.12463097108515925
sub-16,genMusic02,7,-2.3123234393963644e-12,0.18980487216644268
sub-16,genMusic02,8,-2.3109311929788247e-12,0.18955149373049443
sub-16,genMusic02,9,-2.4084847063906437e-12,0.16110453121523655
sub-16,genMusic02,10,-2.422756381945457e-12,0.16079044115270763
sub-16,genMusic02,11,-1.3137525378093094e-12,0.16701069996122014
sub-16,genMusic02,12,-1.3137525378093094e-12,0.16701069996122014
sub-16,genMusic02,13,-1.3260499511809602e-12,0.11306480956126538
sub-16,genMusic02,14,-1.3260499511809602e-12,0.11306480956126538
sub-16,genMusic02,15,-1.8014014022711982e-12,0.08231809876691018
sub-16,genMusic02,16,-1.795377407405397e-12,0.08231885003459362
sub-16,genMusic02,17,-2.1331193113503455e-12,0.10251586054889848
sub-16,genMusic02,18,-2.1331193113503455e-12,0.10251586054889848
sub-16,genMusic02,19,-1.7122590020916745e-12,0.13516772847483038
sub-16,genMusic02,20,-1.710259054065881e-12,0.13520310059568916
sub-16,genMusic02,21,-6.154170360938898e-13,0.12659962395451307
sub-16,genMusic02,22,-6.064453784543309e-13,0.12648533515958812
sub-16,genMusic02,23,-1.7872535687680826e-12,0.1427201082013957
sub-16,genMusic02,24,-1.7849904524304898e-12,0.14272369148421418
sub-16,genMusic03,1,-9.142783650584076e-12,0.09708964011003836
sub-16,genMusic03,2,-9.12644587538112e-12,0.09710171872054556
sub-16,genMusic03,3,-1.0610965073159856e-12,0.20455356944831962
sub-16,genMusic03,4,-1.0627428675295291e-12,0.2040447216117923
sub-16,genMusic03,5,-1.8122037431466158e-12,0.10350469573527865
sub-16,genMusic03,6,-1.8221018789094914e-12,0.10360814204523114
sub-16,genMusic03,7,-7.50733883563419e-13,0.13879734669464094
sub-16,genMusic03,8,-7.50733883563419e-13,0.13879734669464094
sub-16,genMusic03,9,-1.5793977767461626e-12,0.14325802949977592
sub-16,genMusic03,10,-1.5727743597594146e-12,0.14351395007199427
sub-16,genMusic03,11,-1.4564734778688067e-12,0.1232685283350409
sub-16,genMusic03,12,-1.4534238037146458e-12,0.12354230142581338
sub-16,genMusic03,13,-3.084685116370363e-12,0.12540106898380896
sub-16,genMusic03,14,-3.0827723927034753e-12,0.12534042130865097
sub-16,genMusic03,15,-1.4052448255412794e-12,0.14128582092364472
sub-16,genMusic03,16,-1.412495763145087e-12,0.1413218619082625
sub-16,genMusic03,17,-4.048753368913746e-12,0.08730753947575345
sub-16,genMusic03,18,-4.044587149058452e-12,0.0873578723749949
sub-16,genMusic03,19,-2.6272957711948467e-12,0.08873355264343422
sub-16,genMusic03,20,-2.624222608410968e-12,0.08887775442386782
sub-16,genMusic03,21,-2.693112263623273e-12,0.17741211439041227
sub-16,genMusic03,22,-2.6796081945913526e-12,0.17758980367263072
sub-16,genMusic03,23,-1.3973890502800865e-12,0.13828030688225215
sub-16,genMusic03,24,-1.4022253964420796e-12,0.13797653004924781
sub-17,classicalMusic,1,1.5867760569164472e-13,15.038682665995008
sub-17,classicalMusic,2,3.0419566541069265e-13,10.548439164114251
sub-17,classicalMusic,3,1.49098616076457e-14,6.839921582561142
sub-17,classicalMusic,4,-8.207208861281669e-13,3.101621263440795
sub-17,classicalMusic,5,1.9218398386886288e-13,2.194622946912003
sub-17,classicalMusic,6,2.1435932392414147e-13,0.857143661881475
sub-17,classicalMusic,7,-2.5884294259051454e-13,0.627011205579236
sub-17,classicalMusic,8,2.9795321088257533e-13,0.9939809754139516
sub-17,classicalMusic,9,-2.6757798339610455e-13,2.5440419487778354
sub-17,classicalMusic,10,1.7387684514201982e-13,8.05202778021711
sub-17,classicalMusic,11,-5.183459979855493e-13,10.417043120358969
sub-17,classicalMusic,12,-3.161666596074402e-13,13.02410487867897
sub-17,genMusic01,1,-5.129308963304647e-13,0.29499862541434013
sub-17,genMusic01,2,-5.11607717638702e-13,0.2953603517193273
sub-17,genMusic01,3,1.989862302007452e-13,0.2747599999900005
sub-17,genMusic01,4,1.9839267233296923e-13,0.2748981068005612
sub-17,genMusic01,5,3.385816369971076e-13,0.29578396790850486
sub-17,genMusic01,6,3.385816369971076e-13,0.29578396790850486
sub-17,genMusic02,1,-3.9612377082384205e-14,0.9562260958203241
sub-17,genMusic02,2,-3.874239662128685e-14,0.9555391105880486
sub-17,genMusic02,3,4.711753025861092e-13,0.3694005437395089
sub-17,genMusic02,4,4.685231714457014e-13,0.3696516450033339
sub-17,genMusic02,5,3.773057354386567e-14,0.5010915005121527
sub-17,genMusic02,6,3.754512825965484e-14,0.5019705101637408
sub-17,genMusic02,7,2.1608507047002063e-13,0.2618728062012343
sub-17,genMusic02,8,2.1385741575329305e-13,0.26209590769631963
sub-17,genMusic02,9,7.90348608656063e-13,0.20542432533086544
sub-17,genMusic02,10,7.908791038034989e-13,0.2055117087035125
sub-17,genMusic02,11,3.486346204234909e-14,0.2881993310875577
sub-17,genMusic02,12,3.565498424091354e-14,0.28829466494702793
sub-17,genMusic02,13,-6.341753247340188e-14,0.2469729344581944
sub-17,genMusic02,14,-6.628611214442976e-14,0.24686412433988825
sub-17,genMusic02,15,4.3443299656694713e-13,0.1800173913677451
sub-17,genMusic02,16,4.319524794307336e-13,0.1798671227452966
sub-17,genMusic02,17,-1.3015814410131574e-14,0.17293445781908245
sub-17,genMusic02,18,-9.649995175787211e-15,0.1728742905624933
sub-17,genMusic02,19,3.1618947940286105e-13,0.4463800809076992
sub-17,genMusic02,20,3.154298346180953e-13,0.44671168080002216
sub-17,genMusic02,21,-3.8656683590449303e-13,0.2848708156081904
sub-17,genMusic02,22,-3.8855650710486664e-13,0.2852719041602869
sub-17,genMusic02,23,2.866017218874797e-13,0.5950659909857329
sub-17,genMusic02,24,2.8710056473567864e-13,0.5943304920586391
sub-17,genMusic03,1,4.607095441938137e-13,2.8197144203820574
sub-17,genMusic03,2,4.593236338038001e-13,2.8242914374430983
sub-17,genMusic03,3,6.803710134707668e-14,1.3601941703119944
sub-17,genMusic03,4,7.14372209716944e-14,1.3582964756243874
sub-17,genMusic03,5,5.904760981293439e-13,0.738364992468588
sub-17,genMusic03,6,5.972810403458144e-13,0.738451563597805
sub-17,genMusic03,7,1.4443192257302918e-14,0.8685350374686864
sub-17,genMusic03,8,1.3427941105210048e-14,0.8690087224266609
sub-17,genMusic03,9,4.790560406854422e-13,0.4023164994504876
sub-17,genMusic03,10,4.808111843757628e-13,0.40207451234629404
sub-17,genMusic03,11,5.017782352413998e-13,0.19055300466326236
sub-17,genMusic03,12,5.048323266739219e-13,0.19036184891477642
sub-17,genMusic03,13,7.956155340288996e-13,0.1946453545756099
sub-17,genMusic03,14,7.939776177392237e-13,0.1947960537062219
sub-17,genMusic03,15,-1.5389195940082383e-13,0.5830997396962893
sub-17,genMusic03,16,-1.5389195940082383e-13,0.5830997396962893
sub-17,genMusic03,17,-2.364048019418247e-14,0.6638227890643037
sub-17,genMusic03,18,-2.364048019418247e-14,0.6638227890643037
sub-17,genMusic03,19,3.6855730082174825e-13,0.4761137646580524
sub-17,genMusic03,20,3.708268553486444e-13,0.4761673190502817
sub-17,genMusic03,21,4.7678675079504e-13,0.6881872737094286
sub-17,genMusic03,22,4.736595300015884e-13,0.6882612819299492
sub-17,genMusic03,23,-1.8122346376077985e-14,0.6428020417893412
sub-17,genMusic03,24,-1.7122893102440856e-14,0.6428711139374192
sub-18,classicalMusic,1,-1.4521636494046721e-12,1.1817266284340155
sub-18,classicalMusic,2,-2.3062937997710495e-12,0.48048093319856444
sub-18,classicalMusic,3,-1.9847205056626502e-12,0.2689273175284796
sub-18,classicalMusic,4,-1.1039770278384709e-12,0.13251462931959043
sub-18,classicalMusic,5,-3.7507914427946636e-12,0.0838208045645349
sub-18,classicalMusic,6,-1.0881621635094985e-12,0.20958869000959265
sub-18,classicalMusic,7,-2.1339394942326765e-12,0.12142991958913309
sub-18,classicalMusic,8,-2.9527322852377897e-13,0.10560145742359682
sub-18,classicalMusic,9,-6.866048965572003e-13,0.2416362157556039
sub-18,classicalMusic,10,-3.851101660269348e-13,0.22007612109958993
sub-18,classicalMusic,11,-1.5474286679744223e-12,0.2660240514192475
sub-18,classicalMusic,12,-7.181288531213766e-13,0.4206370800604197
sub-18,genMusic01,1,-2.7999512538386273e-13,0.27051525764604806
sub-18,genMusic01,2,-2.8440230996906724e-13,0.2715046731254344
sub-18,genMusic01,3,-2.605684956998316e-13,0.25629782105120125
sub-18,genMusic01,4,-2.5836429991652037e-13,0.257041442195576
sub-18,genMusic01,5,-6.490693532482498e-13,0.19401820708972517
sub-18,genMusic01,6,-6.466703632833038e-13,0.1945894713257539
sub-18,genMusic01,7,-9.608070578008703e-13,0.6382951946776887
sub-18,genMusic01,8,-9.542652237539075e-13,0.6379941512004967
sub-18,genMusic01,9,-2.6459255225050646e-13,0.17783257431756522
sub-18,genMusic01,10,-2.6459255225050646e-13,0.17783257431756522
sub-18,genMusic01,11,-9.20423224717793e-13,0.23552650222492733
sub-18,genMusic01,12,-9.20423224717793e-13,0.23552650222492733
sub-18,genMusic01,13,-1.2387751625849812e-13,0.2963065950494569
sub-18,genMusic01,14,-1.2258783180896926e-13,0.2958189731119008
sub-18,genMusic01,15,-5.915622400148296e-13,0.17316393206715108
sub-18,genMusic01,16,-5.87558697052727e-13,0.1731661002665748
sub-18,genMusic01,17,-1.5365789553519528e-13,0.1776106967064979
sub-18,genMusic01,18,-1.5238244119749935e-13,0.17700524324590697
sub-18,genMusic01,19,5.737653885865216e-14,0.19399760034487115
sub-18,genMusic01,20,5.893491254523002e-14,0.1937426312633715
sub-18,genMusic01,21,-1.2193390702546133e-13,0.25572284391565137
sub-18,genMusic01,22,-1.211843121615807e-13,0.25537676829087197
sub-18,genMusic01,23,-1.1678369874780941e-12,0.31775623306492085
sub-18,genMusic01,24,-1.1735263928508655e-12,0.31789620838763255
sub-18,genMusic02,1,-1.1330604922674917e-12,0.06555494906786045
sub-18,genMusic02,2,-1.126385598772411e-12,0.06566161820716904
sub-18,genMusic02,3,-2.2685751553460906e-12,0.13836094802128693
sub-18,genMusic02,4,-2.2613229177260612e-12,0.13869328601377176
sub-18,genMusic02,5,-6.254063993417248e-13,0.0518505291994961
sub-18,genMusic02,6,-6.300584185448648e-13,0.05205250831861343
sub-18,genMusic02,7,-7.547972792775012e-13,0.0368864313195526
sub-18,genMusic02,8,-7.636687641763754e-13,0.03690845236173261
sub-18,genMusic02,9,-2.912631652723636e-13,0.042198311285022154
sub-18,genMusic02,10,-2.892250811886139e-13,0.04226163988394627
sub-18,genMusic02,11,-1.6494770070220112e-13,0.04667936034625134
sub-18,genMusic02,12,-1.6090917347618538e-13,0.046699686995031436
sub-18,genMusic02,13,-1.587180727801324e-12,0.07951663314089438
sub-18,genMusic02,14,-1.5907578434480538e-12,0.07951225078285702
sub-18,genMusic02,15,1.1955322920261235e-13,0.057547920841141485
sub-18,genMusic02,16,1.3038678294540054e-13,0.05737748091015771
sub-18,genMusic02,17,-5.309845563554314e-13,0.03972050936983333
sub-18,genMusic02,18,-5.314864399149636e-13,0.03977320635860449
sub-18,genMusic02,19,1.5201459782023985e-13,0.042254656602302286
sub-18,genMusic02,20,1.601733451209172e-13,0.04210219717712774
sub-18,genMusic02,21,-9.153063833909892e-13,0.21288779009948328
sub-18,genMusic02,22,-9.090074030277913e-13,0.21250069649199438
sub-18,genMusic02,23,-4.117089376354636e-13,0.057394028776314866
sub-18,genMusic02,24,-4.137995722169289e-13,0.05746034836230991
sub-18,genMusic03,1,-8.699334978425624e-14,0.10747300519925498
sub-18,genMusic03,2,-8.699334978425624e-14,0.10747300519925498
sub-18,genMusic03,3,-7.326329940186222e-13,0.08906340831338531
sub-18,genMusic03,4,-7.300063980321632e-13,0.08912510906151323
sub-18,genMusic03,5,-9.36357928946948e-13,0.059620808679644366
sub-18,genMusic03,6,-9.373223845953695e-13,0.05960663190376383
sub-18,genMusic03,7,-1.3273252303953375e-12,0.09479620278564395
sub-18,genMusic03,8,-1.3285128271629832e-12,0.09476541875107503
sub-18,genMusic03,9,-2.6269209533712437e-12,0.04652745200494445
sub-18,genMusic03,10,-2.619532862164636e-12,0.04659140624011882
sub-18,genMusic03,11,-7.870943818563136e-13,0.060206890800579095
sub-18,genMusic03,12,-7.890654885491601e-13,0.06026321335535401
sub-18,genMusic03,13,-1.401999796653008e-12,0.04927535055539351
sub-18,genMusic03,14,-1.4071968876994726e-12,0.049247526165208846
sub-18,genMusic03,15,-4.877039084843599e-13,0.06598753626066584
sub-18,genMusic03,16,-4.864873318924045e-13,0.06598254186799894
sub-18,genMusic03,17,-2.207393284299141e-12,0.0562770854094795
sub-18,genMusic03,18,-2.205002043526332e-12,0.056304017928543004
sub-18,genMusic03,19,-4.466871462755202e-12,0.05502340916846365
sub-18,genMusic03,20,-4.471279595415187e-12,0.05506351345495478
sub-18,genMusic03,21,-5.3987006655092035e-12,0.0494115467437378
sub-18,genMusic03,22,-5.411332178745514e-12,0.04940202797280781
sub-18,genMusic03,23,-1.5548957724173735e-12,0.09664123795681044
sub-18,genMusic03,24,-1.5548957724173735e-12,0.09664123795681044
sub-19,classicalMusic,1,-3.318275655312878e-13,4.100558186628149
sub-19,classicalMusic,2,-7.919325337675683e-13,1.3199588962066695
sub-19,classicalMusic,3,-3.672691815912993e-14,1.4242482213071874
sub-19,classicalMusic,4,-7.930664968446735e-13,1.4142510470751313
sub-19,classicalMusic,5,-7.107094381288194e-13,2.8138375227562418
sub-19,classicalMusic,6,-7.7821338190992e-14,3.8560325247805065
sub-19,classicalMusic,7,2.0732181683405988e-13,7.095451501341097
sub-19,classicalMusic,8,-1.9828204295011817e-12,8.568091017011325
sub-19,classicalMusic,9,-1.8613976686671888e-14,22.938006272090995
sub-19,classicalMusic,10,1.241295027930326e-13,28.91258096071357
sub-19,classicalMusic,11,-1.6672662482649494e-13,32.506246097188736
sub-19,classicalMusic,12,7.200956876514266e-14,31.46576737717882
sub-19,genMusic01,1,-1.0846228867198596e-12,1.177165061604111
sub-19,genMusic01,2,-6.542041474580309e-13,1.2336185888179105
sub-19,genMusic01,3,-6.511249570768841e-13,1.2349317095959478
sub-19,genMusic01,4,-8.278918079565247e-13,0.27674948110552855
sub-19,genMusic01,5,-8.275993016363529e-13,0.27646839513547
sub-19,genMusic01,6,-1.2292243218829948e-12,4.327231796586211
sub-19,genMusic01,7,-1.2310743568577292e-12,4.327247953059509
sub-19,genMusic01,8,-5.28662139170956e-13,0.13422576209604561
sub-19,genMusic01,9,-5.28662139170956e-13,0.13422576209604561
sub-19,genMusic01,10,-8.305200739305225e-13,0.4227932206464437
sub-19,genMusic01,11,-8.323966598086233e-13,0.42332065191815305
sub-19,genMusic01,12,-5.391180509322834e-13,2.3440583829797883
sub-19,genMusic01,13,-5.390398553100437e-13,2.350688670261779
sub-19,genMusic01,14,-5.0875707749959186e-14,0.14901343746641615
sub-19,genMusic01,15,-5.5633145590353506e-14,0.14874918603032244
sub-19,genMusic01,16,-8.585391227341905e-13,0.1659851475703309
sub-19,genMusic01,17,-8.541528189520277e-13,0.16578725547068637
sub-19,genMusic01,18,-1.5432724021577474e-13,0.44222762550609973
sub-19,genMusic01,19,-1.5473290233799464e-13,0.4428422426150549
sub-19,genMusic01,20,-4.694812755811443e-13,0.8019613731898484
sub-19,genMusic01,21,-4.711650630732974e-13,0.8012255294359497
sub-19,genMusic01,22,-8.017985295788575e-13,0.41359594895920915
sub-19,genMusic01,23,-8.070236765391043e-13,0.4126729321563678
sub-19,genMusic02,1,-2.696337542126569e-13,1.6534652667458398
sub-19,genMusic02,2,-2.708057645949237e-13,1.6518256177397497
sub-19,genMusic02,3,-2.2794392276225095e-13,1.7924347073988582
sub-19,genMusic02,4,-2.296828823986242e-13,1.7933748157485152
sub-19,genMusic02,5,-4.3113169188310846e-13,0.971205619573087
sub-19,genMusic02,6,-4.293032760288616e-13,0.972761914512283
sub-19,genMusic02,7,-1.217190566591257e-13,0.582696877414139
sub-19,genMusic02,8,-1.2403132409244482e-13,0.5831765440489695
sub-19,genMusic02,9,2.9135154047451194e-13,0.25053731106516725
sub-19,genMusic02,10,2.9110337577231706e-13,0.25057196815462096
sub-19,genMusic02,11,-5.715987176303057e-13,0.6703949510183975
sub-19,genMusic02,12,-5.697853754030792e-13,0.6710984649226877
sub-19,genMusic02,13,-7.671972210809532e-13,0.7005519602459435
sub-19,genMusic02,14,-7.675694517929677e-13,0.7006888715431107
sub-19,genMusic02,15,6.897720469601851e-14,0.8614581265588467
sub-19,genMusic02,16,7.06855522636853e-14,0.8620261438792504
sub-19,genMusic02,17,-4.8087753254073765e-14,0.34879527275598826
sub-19,genMusic02,18,-4.968204056969291e-14,0.3491178697251851
sub-19,genMusic02,19,-1.0681649546195957e-13,0.4892105882376597
sub-19,genMusic02,20,-1.0699646012260116e-13,0.4887208780810223
sub-19,genMusic02,21,-1.4160601257103803e-13,0.9606244388501357
sub-19,genMusic02,22,-1.4195344274113337e-13,0.9595077609688376
sub-19,genMusic02,23,-1.1133754531217901e-13,1.4249675140216955
sub-19,genMusic02,24,-1.1089470334991188e-13,1.4232634046372428
sub-19,genMusic03,1,-1.341814672090764e-13,0.41713866903596103
sub-19,genMusic03,2,-1.3283733338768264e-13,0.4173429614192425
sub-19,genMusic03,3,-6.783290908283965e-13,0.36125476556091113
sub-19,genMusic03,4,-6.783290908283965e-13,0.36125476556091113
sub-19,genMusic03,5,-2.7786179706536637e-13,0.34906828146893015
sub-19,genMusic03,6,-2.7786179706536637e-13,0.34906828146893015
sub-19,genMusic03,7,-2.775544301860562e-13,1.749051575984766
sub-19,genMusic03,8,-2.764466194239096e-13,1.7517992560456186
sub-19,genMusic03,9,-7.234405377701772e-13,0.20471661975059086
sub-19,genMusic03,10,-7.249329671512706e-13,0.204586433851411
sub-19,genMusic03,11,1.561365766345281e-14,0.13710755972936034
sub-19,genMusic03,12,1.3754336908117028e-14,0.13709609480578236
sub-19,genMusic03,13,-3.210936946540556e-13,0.1621193552579768
sub-19,genMusic03,14,-3.210936946540556e-13,0.1621193552579768
sub-19,genMusic03,15,-1.4148379570074703e-13,11.782327489187931
sub-19,genMusic03,16,-1.3755465192882304e-13,11.787826721373412
sub-19,genMusic03,17,-3.0663307232142543e-13,0.18216277389269905
sub-19,genMusic03,18,-3.052710027366004e-13,0.18225626688352986
sub-19,genMusic03,19,7.29893290048857e-14,0.3093011352494011
sub-19,genMusic03,20,7.407698873802432e-14,0.3095544487750465
sub-19,genMusic03,21,-2.539421463600972e-14,0.3345981366972922
sub-19,genMusic03,22,-2.539421463600972e-14,0.3345981366972922
sub-19,genMusic03,23,1.1085919565449363e-13,0.4498909561542205
sub-19,genMusic03,24,1.1096510241717087e-13,0.45015089237611927
sub-20,classicalMusic,1,-8.120902733790263e-12,651.8427738908665
sub-20,classicalMusic,2,-2.1208917155144038e-09,11.993087416758396
sub-20,classicalMusic,3,-3.88347705332282e-11,181.46344767057022
sub-20,classicalMusic,4,-9.05356055917055e-12,306.98058788554863
sub-20,classicalMusic,5,-6.407984647022503e-11,110.64065579233421
sub-20,classicalMusic,6,-3.816097287776648e-09,4.353538955594355
sub-20,classicalMusic,7,-3.357642546917892e-11,32.49472287857875
sub-20,classicalMusic,8,-4.752534042194984e-12,45.63374494720286
sub-20,classicalMusic,9,-2.751498913765815e-12,3.665238028032949
sub-20,classicalMusic,10,-1.4144922200750782e-10,0.5090425507648269
sub-20,classicalMusic,11,-8.061493430396117e-12,39.228737080086596
sub-20,classicalMusic,12,-3.784679200529459e-11,17.59698509377475
sub-20,genMusic01,1,-1.2384487442423463e-14,0.14845376569260502
sub-20,genMusic01,2,-1.4427686113626157e-14,0.14851395510450155
sub-20,genMusic01,3,-4.650986159037401e-13,0.35471613705540533
sub-20,genMusic01,4,-4.650986159037401e-13,0.35471613705540533
sub-20,genMusic01,5,-1.0924670123305391e-10,1.143343334340934
sub-20,genMusic01,6,-1.1007334002317168e-10,1.1400496828579465
sub-20,genMusic01,7,-3.624577191200558e-10,0.4186915964711956
sub-20,genMusic01,8,-3.622298823780722e-10,0.4190055485226005
sub-20,genMusic01,9,-1.2329524473974554e-09,1.419722988518301
sub-20,genMusic01,10,-1.226073151451368e-09,1.425095305770777
sub-20,genMusic01,11,-4.05563503092485e-11,6.59803144260134
sub-20,genMusic01,12,-4.052158643295777e-11,6.622987990030242
sub-20,genMusic01,13,-3.3378477435276915e-10,0.6894956960639794
sub-20,genMusic01,14,-3.333909168380266e-10,0.6902703815506526
sub-20,genMusic01,15,-1.805980116196131e-09,4.053140598916898
sub-20,genMusic01,16,-1.8092468989568026e-09,4.046806304527197
sub-20,genMusic01,17,-6.219400038838978e-13,10.986078690959602
sub-20,genMusic01,18,-6.174047013422904e-13,10.99081148262907
sub-20,genMusic01,19,-2.2179814965946665e-09,1.23140473613228
sub-20,genMusic01,20,-2.206544760308136e-09,1.2355740737518155
sub-20,genMusic01,21,-2.3388260787574916e-12,17.803436290072483
sub-20,genMusic01,22,-2.3345402364047507e-12,17.81281975631687
sub-20,genMusic01,23,-2.432871425063908e-09,0.61994772980163
sub-20,genMusic01,24,-2.4367088854325272e-09,0.6178115858152903
sub-20,genMusic02,1,-2.078191986165749e-09,3.577783998433145
sub-20,genMusic02,2,-2.0807451400446935e-09,3.576258981101926
sub-20,genMusic02,3,-5.440780346519057e-10,2.1785172420814614
sub-20,genMusic02,4,-5.434283518135574e-10,2.176160648587876
sub-20,genMusic02,5,-5.653472664439726e-10,5.532413432308554
sub-20,genMusic02,6,-5.653472664439726e-10,5.532413432308554
sub-20,genMusic02,7,-5.603952631958189e-10,1.7234102679872474
sub-20,genMusic02,8,-5.611211042053612e-10,1.71903408919786
sub-20,genMusic02,9,-5.522818698024351e-10,2.504665892722421
sub-20,genMusic02,10,-5.520924166169821e-10,2.508015280365299
sub-20,genMusic02,11,-3.0884245934140973e-09,0.9854641466688832
sub-20,genMusic02,12,-3.0914880253398135e-09,0.9806264539810715
sub-20,genMusic02,13,-5.46669969899578e-10,2.6699395688288363
sub-20,genMusic02,14,-5.465045939430893e-10,2.6738395076114285
sub-20,genMusic02,15,-5.427727452676435e-10,2.5874073258150356
sub-20,genMusic02,16,-5.419750683290533e-10,2.5843418442702197
sub-20,genMusic02,17,-5.541039912788224e-10,2.693714296081197
sub-20,genMusic02,18,-5.532683837234815e-10,2.693227867131067
sub-20,genMusic02,19,-5.50940704921022e-10,2.8408741339665
sub-20,genMusic02,20,-5.513521526945052e-10,2.8373717938458687
sub-20,genMusic02,21,-5.566268195981969e-10,3.2657208751234403
sub-20,genMusic02,22,-5.572029057866046e-10,3.259853051453224
sub-20,genMusic02,23,-5.4287961797918e-10,3.6198098834206904
sub-20,genMusic02,24,-5.433337278717993e-10,3.6141519351245646
sub-20,genMusic03,1,4.1301827597366106e-13,14.6971375249008
sub-20,genMusic03,2,4.1301827597366106e-13,14.6971375249008
sub-20,genMusic03,3,-3.189570440468331e-11,16.133400757090026
sub-20,genMusic03,4,-3.1805284014475715e-11,16.192611393668393
sub-20,genMusic03,5,-9.554469366797802e-10,1.153819959391932
